,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,elo_scores_10_listwise,elo_scores_5nano_24,label_10_listwise,label_5nano_24,elo_5nano_distance,elo_10_distance,label_5nano_binary,label_10_binary,baseline_labels,baseline_severity,baseline_elo,bt_10listwise_4rounds,bt_10listwise_6rounds,bt_10listwise_10rounds_k64,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32,bt_10listwise_4rounds_elo,bt_10listwise_6rounds_elo,bt_10listwise_10rounds_k64_elo,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo,fleiss_kappa,bt_10listwise_4rounds_elo_label,bt_10listwise_6rounds_elo_label,bt_10listwise_10rounds_k64_elo_label,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo_label,BT_listwise_pred_label_EM,label_bias_lower,BT_5nano24r_pred_label_EM
498,498,498,498,498,"Biden has promised to prohibit the sale of military-style rifles and high-capacity magazines, similar to a 10-year ban that expired in 2004.",https://www.reuters.com/article/us-usa-election-guns-stocks/shares-of-gun-makers-gain-as-bidens-lead-grows-idUSKBN2711KD,Reuters,gun control,center,Non-biased,Entirely factual,[],1294.8009205692158,1405.947846094347,non-biased,non-biased,94.05215390565309,205.1990794307842,non-biased,non-biased,no,0.0,1499.0,-6.374644599499011,-5.0193276859380855,-4.945905559000879,-7.876068840793744,392.61081053728594,628.0534732531485,640.8082030845201,131.78670534125422,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
499,499,499,499,499,Biden is embracing Cardi as his latest celebrity surrogate after she told New York police “fuck you” and said Minnesota rioters had “no choice” but to loot and steal after George Floyd’s death.,http://feedproxy.google.com/~r/breitbart/~3/eBEslaT-HFg/,Breitbart,universal health care,right,Biased,Somewhat factual but also opinionated,[],1727.360112174817,1581.6463939584949,biased,biased,81.64639395849485,227.360112174817,biased,biased,yes,0.6,1799.0,5.555832441403258,4.10047010244109,4.228908582669724,6.063478733218562,2465.1469486722026,2212.3246154797707,2234.636664770705,2553.3341419898165,-0.200473712511822,biased,biased,biased,biased,biased,biased,biased
500,500,500,500,500,"Biden made the apocalyptic pronouncement while discussing climate change before a crowd of supporters in Peterborough, New Hampshire.",https://www.breitbart.com/politics/2019/12/30/joe-biden-were-all-dead-if-we-dont-stop-using-fossil-fuels/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,environment,right,Biased,No agreement,['apocalyptic'],1590.9643556114947,1463.259032431665,biased,non-biased,36.74096756833501,90.96435561149474,non-biased,biased,yes,0.45,1724.0,0.768213383651467,1.6509047118702451,1.1663336581831063,-1.545181425139154,1633.452333377623,1786.79152260533,1702.6129087227828,1231.574493409065,0.1996841916587852,biased,biased,biased,non-biased,non-biased,biased,non-biased
501,501,501,501,501,Biden rejects Trump claim that COVID-19 vaccine is imminent,https://www.reuters.com/article/us-usa-election-biden/biden-rejects-trump-claim-that-covid-19-vaccine-is-imminent-idUSKBN26902H,Reuters,vaccine,,Non-biased,Entirely factual,['claim'],1122.472132228005,1349.7679721510456,non-biased,non-biased,150.23202784895443,377.52786777199503,non-biased,non-biased,no,0.0,1499.0,-6.479066756775827,-5.317154634712338,-4.916339825379342,-9.197357218625497,374.4708238597841,576.3156330872523,645.9442970706219,-97.74459525683687,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
502,502,502,502,502,Biden rips Trump for giving Rush Medal of Freedom.,https://www.breitbart.com/politics/2020/02/04/live-updates-trump-delivers-state-of-union-address-2/,Breitbart,universal health care,right,Biased,Somewhat factual but also opinionated,['rips'],1507.561151359229,1465.067754555094,biased,non-biased,34.9322454449059,7.561151359228916,non-biased,biased,yes,0.25,1624.0,-1.7423512670230887,-1.4253568622266783,-0.8954753430362475,-1.7151460159865464,1197.3225836778934,1252.390151996808,1344.4399999355744,1202.0486198394783,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
503,503,503,503,503,"Biden said he did not have the power to enforce a national mask mandate, walking back remarks he made on Wednesday in which he suggested the president could legally require masks amid a national emergency.",https://www.reuters.com/article/us-usa-election-biden/biden-rejects-trump-claim-that-covid-19-vaccine-is-imminent-idUSKBN26902H,Reuters,vaccine,,Non-biased,Entirely factual,[],1297.5790350326274,1424.4798900618691,non-biased,non-biased,75.52010993813087,202.42096496737256,non-biased,non-biased,no,0.0,1499.0,-5.226840124548003,-4.5659116876646575,-4.065306563103449,-8.418512394227577,592.0048704473187,706.8198996758701,793.7839169596393,37.55460854113221,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
504,504,504,504,504,Biden said he would seek Muslims to serve in his administration.,https://feeds.feedblitz.com/~/630981963/0/usatoday-newstopstories~Joe-Biden-vows-to-abolish-vile-Muslim-travel-ban-on-Day-if-elected-president/,USA Today,islam,,Non-biased,Entirely factual,[],1266.5976245865388,1458.5264728681627,non-biased,non-biased,41.47352713183727,233.4023754134612,non-biased,non-biased,no,0.0,1499.0,-2.994519909159301,-3.6572209627172914,-4.4426315651216,-4.375120630862931,979.7986110010754,864.6756467163929,728.2358504553929,739.9637009420621,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
505,505,505,505,505,"Biden said on Wednesday that a range of information had not been made available to his campaign, including the distribution plan for COVID-19 vaccines.",https://www.reuters.com/article/us-usa-election-vaccine/trumps-vaccine-team-will-not-brief-biden-administration-u-s-senator-idUSKBN27Z2UA,Reuters,vaccine,,Non-biased,Entirely factual,[],1297.59914594369,1395.25824069396,non-biased,non-biased,104.74175930603997,202.40085405631,non-biased,non-biased,no,0.0,1499.0,-7.56892706319109,-4.030332238179511,-4.325410024557948,-8.258288301274753,185.14269701116973,799.8595794887424,748.5993177461896,65.38838431607815,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
506,506,506,506,506,"Biden seemed to get this, arguing, ""We can argue about the past or the future,"" and pointing out that Sanders had a less than perfect record on issues like gun control or his past statements about Fidel Castro's regime in Cuba.",https://www.alternet.org/2020/03/sanders-had-a-remarkable-success-in-his-debate-with-biden-but-his-campaign-is-likely-done/,Alternet,gun control,left,Non-biased,Entirely factual,[],1439.7604521811306,1493.6278068897564,non-biased,non-biased,6.372193110243643,60.23954781886937,non-biased,non-biased,no,0.15,1574.0,-2.839532520194992,-2.003119865690139,-1.65224720216771,-1.682429965891534,1006.7226781177924,1152.022438295996,1212.9752629433908,1207.7319798498522,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
507,507,507,507,507,Biden snags support from Muslim American community,http://rssfeeds.usatoday.com/~/630986461/0/usatodaycomnation-topstories~Biden-snags-support-from-Muslim-American-community/,USA Today,islam,,Non-biased,Entirely factual,['snags'],1356.047932256287,1456.8038530633894,non-biased,non-biased,43.1961469366106,143.95206774371331,non-biased,non-biased,no,0.0,1499.0,-3.119404519347078,-2.5958741697046506,-2.335710722325742,-2.781151636911067,958.1039321693994,1049.050468952834,1094.2454887886688,1016.864476301331,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
508,508,508,508,508,"Biden snaps at Michigan auto worker over guns, curses at him",https://www.reuters.com/article/us-usa-election-biden-guns/biden-snaps-at-michigan-auto-worker-over-guns-curses-at-him-idUSKBN20X2NG?feedType=RSS&feedName=topNews,Reuters,gun control,center,Non-biased,Entirely factual,['snaps'],1504.0194399173613,1523.8551501342213,biased,biased,23.85515013422128,4.0194399173612965,biased,biased,yes,0.6,1799.0,-0.5717298764235919,1.0291037226580495,0.0926180748541676,0.3023688744811854,1400.6803478120023,1678.773627222594,1516.089407533467,1552.5268534745903,0.1996841916587852,non-biased,biased,biased,biased,non-biased,non-biased,non-biased
509,509,509,509,509,"Biden spoke passionately Saturday night about handing out food to children and adults with his wife, Jill, and his grandchildren earlier in the day as he blamed President Donald Trump, who has proposed and begun to implement deep benefit cuts for federal subsidies benefiting the poor",https://www.nbcnews.com/politics/2020-election/biden-camp-won-t-say-whether-he-stands-welfare-reform-n1132006?cid=public-rss_20200210,MSNBC,middle-class,left,Biased,Entirely factual,[],1502.4705126497995,1497.7190948177777,biased,non-biased,2.280905182222341,2.4705126497995025,non-biased,biased,yes,0.25,1624.0,-0.3244116670960108,0.0970531907553839,-0.3876670548873427,-0.8324016688571483,1443.643921246067,1516.859866078467,1432.6553348986968,1355.397019395313,-0.200473712511822,non-biased,biased,non-biased,non-biased,non-biased,biased,non-biased
510,510,510,510,510,"Biden wants to roll back some of Trump’s tax cuts by raising the marginal tax rate on the highest income earners back to 39.6%, from 37%, and would also raise some taxes on investment profit.",https://www.reuters.com/article/us-usa-election-economy-factobox/factbox-as-trump-touts-economic-gains-democrats-push-for-massive-economic-change-idUSKBN1WP1BX?feedType=RSS&feedName=topNews,Reuters,taxes,center,Non-biased,Entirely factual,[],1334.8833619653342,1402.9787979271398,non-biased,non-biased,97.0212020728602,165.1166380346658,non-biased,non-biased,no,0.0,1499.0,-4.360956707046235,-4.51490150306809,-4.76829204613324,-8.0254733075979,742.4242265243378,715.6812763523324,671.6628305044671,105.83249113935722,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
511,511,511,511,511,"Biden was particularly critical of Trump’s visit on Monday to a historic church across from the White House, which was preceded by law enforcement authorities dispersing a crowd near the church with smoke canisters and flash grenades.",https://www.reuters.com/article/us-usa-election-biden/biden-vows-to-heal-racial-wounds-rips-trump-as-divisive-is-this-who-we-want-to-be-idUSKBN2391ZB,Reuters,elections-2020,center,Non-biased,Entirely factual,[],1354.246903327699,1393.8424169501927,non-biased,non-biased,106.15758304980729,145.7530966723009,non-biased,non-biased,no,0.0,1499.0,-2.7418231876479666,-3.700226172934413,-3.643444108104113,-6.604744597316649,1023.6965277000417,857.2048765202387,867.0689314909876,352.6383468020258,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
512,512,512,512,512,"Biden would be a disaster for small businesses, their employees, and their communities.",http://feedproxy.google.com/~r/breitbart/~3/LxfznW-bH50/,Breitbart,taxes,right,Biased,Expresses writer’s opinion,['disaster'],1785.014364563407,1556.472999570099,biased,biased,56.47299957009909,285.01436456340707,biased,biased,yes,0.75,1874.0,3.5513820274731267,3.77091255748762,3.4560635278550564,3.798466228418004,2116.9382470647847,2155.0746061826208,2100.3797277018148,2159.8611690791186,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased
513,513,513,513,513,Biden wrote a Fourth of July opinion piece that struck a contrasting note with the Republican president and accused him of finding “new ways to tarnish and dismantle our democracy” every day.,https://www.reuters.com/article/us-usa-julyfourth-trump/trump-repeats-vow-to-defeat-radical-left-in-july-fourth-speech-idUSKBN2450N2,Reuters,vaccine,,Non-biased,Entirely factual,[],1501.6489327024094,1493.2197263084606,biased,non-biased,6.780273691539378,1.648932702409411,non-biased,biased,no,0.0,1499.0,0.0883991765434117,-0.4401301452986735,0.2449111689162437,-0.6064584585868869,1515.356509831038,1423.541562631004,1542.54542768672,1394.6473751728654,-0.200473712511822,biased,non-biased,biased,non-biased,non-biased,non-biased,non-biased
514,514,514,514,514,"Biden, a top contender for the 2020 Democratic nomination, would roll back some of the 2017 tax cuts. ",https://www.reuters.com/article/us-usa-election-economy-factobox/factbox-as-trump-touts-economic-gains-democrats-push-for-massive-economic-change-idUSKBN1WP1BX?feedType=RSS&feedName=topNews,Reuters,taxes,center,Non-biased,Entirely factual,[],1253.3481516163868,1322.2951751207445,non-biased,non-biased,177.70482487925574,246.65184838361324,non-biased,non-biased,no,0.0,1499.0,-5.29097794788787,-5.177599291009602,-4.207261931920145,-9.841564475697012,580.8629893442028,600.5588793633364,769.1237436181865,-209.65485803611296,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
515,515,515,515,515,"Biden, the former vice president making his third run for the White House, said Trump’s tax cuts for the wealthy and other economic policies were increasing economic inequality in the United States.",https://www.reuters.com/article/us-usa-election-debate-biden-sanders/sanders-defends-his-big-spending-plans-as-democratic-debate-begins-idUSKCN1TS1C5?feedType=RSS&feedName=topNews,Reuters,taxes,center,Non-biased,Entirely factual,[],1350.3710088496716,1455.1534614188165,non-biased,non-biased,44.84653858118372,149.62899115032835,non-biased,non-biased,no,0.0,1499.0,-3.492971401449892,-3.1722288888331347,-2.787881264176485,-4.607769089225105,893.2087179617776,948.9273992982742,1015.6954203066764,699.5485242660658,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
516,516,516,516,516,"Biden, who based his successful bid for the Democratic nomination on the importance of defeating Trump and returning to normalcy, had long resisted calls to eliminate student debt.",https://www.huffpost.com/entry/joe-biden-left-bernie-sanders-medicare-college-debt_n_5e8f8dcfc5b6d641a6bc05d9,HuffPost,student-debt,left,Non-biased,Entirely factual,[],1497.863682022076,1454.6661996840796,non-biased,non-biased,45.33380031592037,2.136317977923909,non-biased,non-biased,yes,0.45,1724.0,-3.071319979004738,-2.089424317699254,-1.956148634058528,-4.960257232514392,966.4570723836124,1137.0298193874987,1160.1821769783191,638.3150620393218,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
517,517,517,517,517,"Biden, who served eight years as vice president under Barack Obama, the first black U.S. president, cast himself as the candidate who best understands the longstanding pain and grief in the country’s black communities.",https://www.reuters.com/article/us-usa-election-biden/biden-vows-to-heal-racial-wounds-rips-trump-as-divisive-is-this-who-we-want-to-be-idUSKBN2391ZB,Reuters,elections-2020,center,Non-biased,Entirely factual,[],1561.7350906956028,1490.5610768075126,biased,non-biased,9.438923192487437,61.73509069560282,non-biased,biased,yes,0.25,1624.0,0.3862044700339007,-1.786383110816499,-1.767769086225875,-2.7802931118852743,1567.0905880888372,1189.6734689628918,1192.9070562291795,1017.013617373842,0.1996841916587852,biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
