,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,elo_scores_10_listwise,elo_scores_5nano_24,label_10_listwise,label_5nano_24,elo_5nano_distance,elo_10_distance,label_5nano_binary,label_10_binary,baseline_labels,baseline_severity,baseline_elo,bt_10listwise_4rounds,bt_10listwise_6rounds,bt_10listwise_10rounds_k64,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32,bt_10listwise_4rounds_elo,bt_10listwise_6rounds_elo,bt_10listwise_10rounds_k64_elo,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo,fleiss_kappa,bt_10listwise_4rounds_elo_label,bt_10listwise_6rounds_elo_label,bt_10listwise_10rounds_k64_elo_label,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo_label,BT_listwise_pred_label_EM,label_bias_lower,BT_5nano24r_pred_label_EM,5mini_baseline_contin,5baseline_contin_bias,10listwise3_bt,10listwise3_elo,10listwise3_theta,10listwise3_nano_bt,10listwise3_nano_theta,10listwise3_nano_elo
202,202,202,202,202,202,"After the first Black president, Barack Obama, was elected in 2008, the number of hate groups “ballooned,” Miller-Idriss said, just as Ku Klux Klan activity grew again after the 1954 Brown v. Board of Ed. decision desegregating schools, and during the 1960s civil rights movement.",https://www.reuters.com/article/us-global-race-usa-extremism-analysis/white-nationalism-upsurge-in-u-s-echoes-historical-pattern-say-scholars-idUSKBN25V2QH,Reuters,black lives matter,center,Biased,Entirely factual,[],1556.950303102249,1521.9441108300168,biased,biased,21.944110830016825,56.950303102249336,biased,biased,no,0.05,1524.0,-0.6661010812931899,0.3356355986140105,-0.0515294406116271,-1.0181014030161706,1384.286390401831,1558.3058753633438,1491.0484193147236,1323.1376714608473,0.1996841916587852,non-biased,biased,non-biased,non-biased,non-biased,biased,non-biased,0.05,non-biased,0.6015036408765823,1378.3842235412424,-1.916669923458716,0.6734094602782688,0.9877598767301891,1489.086336724638
203,203,203,203,203,203,"After the murder of George Floyd provoked civil unrest, Donald Trump and the Republican leaders of Congress bloviated extensively about ""law and order."" ",https://www.alternet.org/2020/06/law-and-order-is-a-debased-concept-used-to-cover-up-right-wing-crime-and-depravity-heres-why/,Alternet,gun control,left,Biased,Somewhat factual but also opinionated,"['bloviated', 'extensively']",1637.7751306144455,1523.869836596806,biased,biased,23.86983659680596,137.77513061444574,biased,biased,yes,0.53,1764.0,3.918042681689599,0.911669627877728,2.5949456279936407,2.4259847320319072,2180.633726607685,1658.3732354824351,1950.7882268306423,1921.4367129211985,-0.200473712511822,biased,biased,biased,biased,biased,biased,non-biased,0.8,biased,0.7996379494824744,1622.4149669000299,6.553581728947516,0.7381168913689108,3.737716346454812,1623.8322864185845
204,204,204,204,204,204,"After threatening Iran in a series of tweets hours earlier, Trump seemed eager to lower tensions.",https://eu.usatoday.com/story/news/politics/2020/01/03/qasem-soleimani-death-how-trump-arrived-order-kill-iran-general/2786880001/,USA Today,international-politics-and-world-news,center,Non-biased,Somewhat factual but also opinionated,[],1446.7915883235098,1466.1568419109783,non-biased,non-biased,33.84315808902147,53.208411676490186,non-biased,non-biased,no,0.1,1549.0,-0.3155722884571936,-1.6469685636264888,-1.3967677198375408,-1.8286487523756432,1445.1794785925838,1213.8922563795566,1257.3565947095876,1182.3311750015969,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.35,non-biased,0.5891225309390894,1429.8864971181508,-2.4459629956407327,0.5531642281157908,-4.122459283037497,1403.6978843042202
205,205,205,205,205,205,"After too many episodes ramming down their throats that racism is wrong, the British Empire was bad, homosexuality is great, Victorian history looked like one great big United Colours of Benetton advert and that a female Doctor is better than a white male one, the series’s viewers have been abandoning it in their droves.",https://www.breitbart.com/europe/2020/02/25/going-woke-is-a-moral-duty-claims-bbc-head-of-drama/,Breitbart,marriage-equality,,Biased,Expresses writer’s opinion,"['ramming', 'down', 'their', 'throats']",1609.8488381081263,1663.7505076013397,biased,biased,163.75050760133945,109.84883810812651,biased,biased,yes,0.8,1899.0,5.449076066667821,4.387200176094055,4.025353553148549,10.078138880645945,2446.6014668899643,2262.134730993049,2199.2755343368253,3250.752041487659,1.0,biased,biased,biased,biased,biased,biased,biased,0.9,biased,0.9233975780587004,1673.6036565014379,11.844312071535873,0.7733581252004124,5.235409228749307,1676.415470583865
206,206,206,206,206,206,"After tremendous pressure on the Department of Homeland Security, Miller is advancing his agenda of not just blocking migrants from entering the country illegally, but making life in the U.S. so unbearable for legal immigrants that they leave the country.",https://www.alternet.org/2019/08/top-trump-white-nationalist-stephen-miller-just-won-a-major-battle-against-legal-immigrants/,Alternet,immigration,left,Biased,Somewhat factual but also opinionated,"['tremendous', 'unbearable']",1780.655300830208,1588.394772877506,biased,biased,88.39477287750606,280.65530083020803,biased,biased,yes,0.8,1899.0,5.405648223722032,5.827252426462402,4.182943582013883,5.790827372590475,2439.057277869037,2512.2974293879824,2226.6517263125006,2505.96974942814,-0.200473712511822,biased,biased,biased,biased,biased,biased,biased,0.9,biased,0.825609042203911,1648.998979710732,7.663847248263036,0.8881083102001248,10.112098170395342,1730.0884585333054
207,207,207,207,207,207,"After Trump spoke, doctors and health experts urged people not to drink or inject cleaning agents.",https://www.reuters.com/article/us-health-coronavirus-trump-twitter/twitter-allows-trump-disinfectant-videos-says-they-do-not-violate-covid-19-policy-idUSKCN2262SR,Reuters,vaccine,,Non-biased,Entirely factual,[],1095.1043504246163,1401.6814877501054,non-biased,non-biased,98.31851224989464,404.8956495753837,non-biased,non-biased,no,0.0,1499.0,-6.250794939868024,-5.866108132129583,-5.387806859524001,-8.338353857698232,414.1257000426192,480.9526431873322,564.0420845392952,51.47957257798612,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.4351358633300513,1379.247034459508,-9.02890077628715,0.4046122286231962,-10.435668217617948,1323.5955430187753
208,208,208,208,208,208,"After walking off following another hardcourt loss to Novak Djokovic, allowing Serbia to level the final after Roberto Bautista Agut won the opening singles for Spain, Nadal urged the men's tour and the sport's international governing body to form one major team tournament.",https://www.foxnews.com/sports/nadal-urges-tennis-organizers-to-compromise-on-one-world-cup,Fox News,sport,right,Non-biased,Entirely factual,[],1074.1575936909112,1287.8263194296649,non-biased,non-biased,212.1736805703352,425.8424063090888,non-biased,non-biased,no,0.0,1499.0,-5.207018910192329,-5.569521174498395,-5.337420616286322,-11.86576649183025,595.448168055035,532.4750748288116,572.7950715000786,-561.2947643817538,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.345211079655712,1295.7678994779196,-12.873189798562992,0.2801439796529951,-15.725358455072003,1241.3393481314486
209,209,209,209,209,209,"After walking past the mural, Kabul resident Dost Muhammad Momand said it had been painful to watch the video of Floyd’s death and that he identified with the constant fear of violence.",https://www.reuters.com/article/us-minneapolis-police-protests-afghanist/afghan-artists-paint-mural-on-blast-wall-in-tribute-to-george-floyd-idUSKBN23I2NA,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1307.9590347164328,1415.4955470642842,non-biased,non-biased,84.50445293571579,192.0409652835672,non-biased,non-biased,no,0.0,1499.0,-4.0602586705649735,-4.681707743802808,-3.8512140457996735,-8.45680223303201,794.6608257095195,686.704064393087,830.9755965123617,30.90298225884021,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.33043268893926947,1323.5955430187753,-13.504966744547854,0.39728307204282776,-10.747144986454218,1377.0625724307963
210,210,210,210,210,210,"After winning his 15th major championship, the legendary golfer Tiger Woods got a chance to laugh at all who doubted him.",https://www.huffpost.com/entry/tiger-woods-masters-win-fan-reaction_n_5cb4c342e4b0ffefe3b4c801,HuffPost,sport,left,Non-biased,Expresses writer’s opinion,[],1364.069730519508,1463.3953470556366,non-biased,non-biased,36.60465294436335,135.93026948049214,non-biased,non-biased,no,0.0,1499.0,-3.171982069432396,-3.972245247194429,-3.195269039197067,-3.575549623150568,948.9702762197812,809.9503233508165,944.9249152321634,878.8634115577828,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.35,non-biased,0.6591244977214947,1490.1363511537938,0.5466246030560543,0.48653580095193943,-6.954054839506857,1269.4077321943782
211,211,211,211,211,211,"After witnessing the right-wing reaction to Greta Thunberg, the teenage climate activist from Sweden who spoke at the United Nations this week, there can be no doubt that modern-day conservatism, especially the Republican Party, functions primarily as a protection racket for the fragile egos of mediocre white men. ",https://www.alternet.org/2019/09/why-theyre-scared-of-greta-thunberg-right-wingers-cant-deny-this-climate-activists-truth-in-desperation-theyre-resorting-to-malice-bigotry-and-lies/,Alternet,environment,left,Biased,Expresses writer’s opinion,"['fragile', 'egos', 'mediocre', 'white']",1957.2626843647329,1674.2749621002788,biased,biased,174.2749621002788,457.2626843647329,biased,biased,yes,0.75,1874.0,8.53869365138463,8.008248114632586,7.9798972801196175,11.408820124318463,2983.323014183469,2891.1751863588206,2886.2501419642867,3481.9150500073124,1.0,biased,biased,biased,biased,biased,biased,biased,1.0,biased,0.9619979865432311,1673.6036565014379,13.494481474554293,0.9744017603639784,13.779423971670548,1809.2883031751524
212,212,212,212,212,212,"After years of being berated as racist or ignorant, Donald Trump reassures everyday Americans that their views are valid and their way of life is worthwhile. He lets them fulfill the only dream most Americans have: to live their lives as they please without harassment or contempt from their government.",https://thefederalist.com/2020/06/05/end-trump-presidency-not-a-chance/,Federalist,trump-presidency,right,Non-biased,Expresses writer’s opinion,[],1578.2960677583806,1528.3937011775938,biased,biased,28.39370117759381,78.29606775838056,biased,biased,yes,0.5,1749.0,2.86189162455752,3.3778782417393107,2.509208992207112,3.2069053420247244,1997.1614961401856,2086.7975523713767,1935.8942477030275,2057.0965176109594,0.1996841916587852,biased,biased,biased,biased,biased,non-biased,biased,0.9,biased,0.8509386071426385,1675.192601786962,8.746687422620441,0.6655056729132754,0.6518622706384741,1485.4688025064204
213,213,213,213,213,213,"After years of openly struggling with her weight (and health) and a seemingly self-imposed sabbatical from political lectures after backing Hillary Clinton in ’16, actress Lena Dunham announced to the world that it was Joaquin Phoenix’s unhinged Oscars tirade on the environment that has made her want to become vegan.",http://feedproxy.google.com/~r/breitbart/~3/Oj-zsanPFks/,Breitbart,environment,right,Biased,No agreement,[],1542.9843428575482,1524.8733454227374,biased,biased,24.87334542273743,42.9843428575482,biased,biased,yes,0.3,1649.0,-4.283173915462558,-0.5905391077620202,-0.9588242921016878,1.872368256399065,755.9364813930664,1397.412849660354,1333.4351603301782,1825.2636807379708,-0.200473712511822,non-biased,non-biased,non-biased,biased,non-biased,biased,non-biased,0.85,biased,0.833304655195318,1538.9358319184414,7.992835090476683,0.7120926233786763,2.6317289363018106,1567.907916964636
214,214,214,214,214,214,"Again and again, the information provided in the hearing completely contradicted the rosy statements that have been coming from Donald Trump and other White House officials and warned of a dire situation ahead.",https://www.alternet.org/2020/03/hearing-on-coronavirus-ends-abruptly-as-white-house-tells-experts-to-come-to-emergency-meeting/,Alternet,vaccine,,Biased,Expresses writer’s opinion,"['again', 'and', 'rosy']",1669.3608479182587,1519.4431362334506,biased,biased,19.44313623345056,169.36084791825874,biased,biased,yes,0.7,1849.0,1.710811256953906,2.399340276223284,2.699070709742586,0.6415369285638727,1797.1983553892192,1916.8080968687984,1968.87660620316,1611.4463792049803,1.0,biased,biased,biased,biased,biased,biased,non-biased,0.7,biased,0.7366029291003078,1488.3535982822893,3.8588314390644545,0.7456883737947354,4.059491554207015,1457.22886397388
215,215,215,215,215,215,"Ah yes, the stereotype of the dumb slut. Of course, conservative lawyers before the court carefully avoid the words ""dumb"" or ""slut"" when arguing that we shouldn't treating birth control exactly as we treat any other prescription medication. ",https://feeds.feedblitz.com/~/623421842/0/alternet_all~Trump%e2%80%99s-war-on-birth-control-rages-on-%e2%80%94-even-as-the-world-is-falling-apart/,Alternet,universal health care,left,Biased,Expresses writer’s opinion,"['dumb', 'slut']",1805.5360268871289,1607.200631874139,biased,biased,107.20063187413894,305.53602688712886,biased,biased,yes,0.7,1849.0,1.2398919169295537,5.445904494272337,6.3209531429059576,8.4750076945952,1715.39128707158,2446.050508333838,2598.062028133229,2972.259630340118,1.0,biased,biased,biased,biased,biased,biased,biased,0.9,biased,0.9006863737828952,1703.6938871819555,10.873406947134045,0.8923342741544074,10.291694496829994,1649.5651016484105
216,216,216,216,216,216,"Ahead of the Nov. 3 election the Republican president is trailing in opinion polls to Biden, who has hammered Trump for his response to the protests and the pandemic.",https://www.reuters.com/article/us-usa-election-trump/trump-delights-supporters-alarms-health-officials-with-tulsa-rally-idUSKBN23R0G5,Reuters,blm,,Non-biased,Entirely factual,[],1434.0478378194491,1427.1663046300257,non-biased,non-biased,72.8336953699743,65.95216218055066,non-biased,non-biased,no,0.0,1499.0,-2.271845617237896,-1.811151445122796,-2.538592214057183,-4.6225250557355455,1105.3399938789978,1185.370768596828,1059.0013638529626,696.9851503338124,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.08,non-biased,0.6020528896366775,1485.4688025064204,-1.8931895113558694,0.5997617321193798,-2.142144109836,1488.273328434153
217,217,217,217,217,217,"Aides and supporters of both senators, who have more or less remained allies even while running against each other for the 2020 Democratic presidential nomination, had accused each other of dirty tricks and lying in recent days after a series of leaks to the media, culminating in Warren saying in a statement that Sanders once told her he didn't think a woman could win the presidency.",https://www.nbcnews.com/politics/2020-election/warren-sanders-de-escalate-campaign-feud-over-contested-remark-n1115881?cid=public-rss_20200115,MSNBC,gender,left,Non-biased,Entirely factual,"['dirty', 'tricks']",1483.7233056015496,1499.8518735613964,non-biased,non-biased,0.14812643860364,16.276694398450445,non-biased,non-biased,no,0.15,1574.0,-1.336017216042155,-0.9819574371395308,-0.7952485377785721,-1.352894498567666,1267.910038138059,1329.4165214345771,1361.8511793204543,1264.9781538699183,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.535905158593704,1403.6978843042202,-4.721008338453272,0.5033946005357139,-6.2375843475435895,1484.565774392441
218,218,218,218,218,218,"Airlines for America, the lobbying group representing major U.S. carriers, has warned that the U.S. airline industry is unlikely to bounce back from the COVID-19 drop for at least four years.",https://www.huffpost.com/entry/us-airline-industry-covid-19-2024_n_5f515e90c5b62b3add3df31b,HuffPost,vaccine,,Non-biased,Entirely factual,[],1188.05109356776,1396.049539940568,non-biased,non-biased,103.95046005943186,311.94890643223994,non-biased,non-biased,no,0.0,1499.0,-4.973415314713951,-4.416056844897287,-3.981440764808777,-7.34029760384679,636.0292690426426,732.8523521960096,808.3528983275542,224.85970204867112,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.05,non-biased,0.29612670770849303,1323.8362835408493,-14.971549166602749,0.5036459769878978,-6.226901273136708,1377.3033129528703
